"Цена";"Валюта";"Наименование";"Ссылка";"Описание";"Размеры";"";"Изображение";"Маленькое изображение"
"1490";"RUB";"Платье 358-5 56-66рр";"http://stile-n.ru/products/plate-307-2-56-66r";"состав 100% хлопок Платье свободное Длина по спинке 115см, рукав 47см (рукав на резинке) Рост модели 172см, размер 58 (объем груди 118см)";"64-66";"";"http://stile-n.ru/files/products/parf9805.800x600.jpg?368bb60947811d2ea7e9dd27e2d59883";"http://stile-n.ru/files/products/parf9805.340x450.jpg?1617a127de6570cfee147ee7c04b670c"
"1400";"RUB";"Платье 001-14 54-66рр";"http://stile-n.ru/products/plate-001-14-54-66rr";"состав 100% полиэстер (трикотаж масло) Длина по спинке - 148см Рукав летучая мышь, длина рукава от горловины - 55см";"54";"";"http://stile-n.ru/files/products/parf6253.800x600.jpg?360a1e816c95fa7c76fbc6489817b258";"http://stile-n.ru/files/products/parf6253.340x450.jpg?bb879253e1d50c2d6a282cd1d43f732c"
"1290";"RUB";"Накидка 015-21 пудра 56-66рр";"http://stile-n.ru/products/nakidka-015-21-pudra-56-66rr";"";"60-62, 64-66";"";"http://stile-n.ru/files/products/parf0513.800x600.jpg?6e5a455341f212f70ce2a53acae54e32";"http://stile-n.ru/files/products/parf0513.340x450.jpg?b98f0696e411fa40533e3ee175e36750"
"1450";"RUB";"Платье 802--2 56-64рр";"http://stile-n.ru/products/plate-802--2-56-64rr";"состав 35% полиэстер, 60% вискоза, 5% лайкра (вязанный трикотаж) Платье А- силуэта Рукав реглан Длина платья - 118см";"56, 58, 60, 62";"";"http://stile-n.ru/files/products/parf1178.800x600.jpg?96d7d933a481d182d6bc43ad76ddf19e";"http://stile-n.ru/files/products/parf1178.340x450.jpg?cfef75aed86aba412959ea2334cc529d"
"1890";"RUB";"Татьяна-22 56-66рр";"http://stile-n.ru/products/tatyana-22-56-66rr";"состав 100% полиэстер (трикотаж масло)  Длина по спинке - 156см, рукав - 30см";"56, 58";"";"http://stile-n.ru/files/products/img_8523.800x600.jpg?9eabd398b4bafcb80b0d4d0ce25ef5a8";"http://stile-n.ru/files/products/img_8523.340x450.jpg?88b0b51e7868c3cb2952f78345f34d91"
"1700";"RUB";"Татьяна-23 56-66рр";"http://stile-n.ru/products/tatyana-23-56-66rr";"состав 95% вискоза, 5% эластан (трикотаж) Длина по спинке - 156см, рукав - 30см";"56, 58, 60, 66";"";"http://stile-n.ru/files/products/img_8507.800x600.jpg?d8022be5bd2c3141a3cdfca9ed30aa1a";"http://stile-n.ru/files/products/img_8507.340x450.jpg?8b8848db61d245877d0a917e8a462d5c"
"1490";"RUB";"Платье 001-38 54-66рр";"http://stile-n.ru/products/plate-001-38-54-66rr";"состав 100% полиэстер (ниагара)Платье на резинке, длина платья 120см";"56-58";"";"http://stile-n.ru/files/products/img_8554.800x600.jpg?108e33392dd93ad96fc90318dd1b1e1a";"http://stile-n.ru/files/products/img_8554.340x450.jpg?fc25d1fe5410eb30ce8846e658ffb3dc"
"1790";"RUB";"Платье 001-46 54-66рр";"http://stile-n.ru/products/plate-001-46-54-66rr";"состав 100% полиэстер (ниагара) Платье на резинке, длина платья 145см";"54";"";"http://stile-n.ru/files/products/img_8354.800x600.jpg?2edacfd4ecce9ed8e11e1951761af78e";"http://stile-n.ru/files/products/img_8354.340x450.jpg?0572c3a42c6d45ac11bde49b9983fe0d"
"1690";"RUB";"Костюм 222-1 коралл-серый, 56-66рр";"http://stile-n.ru/products/kostyum-222-1-korall-seryj-56-66rr";"состав юбки 100% полиэстер (креп-трикотаж, средней плотности) Юбка на резинке, со шлицей Длина юбки - 65смсостав блузки 100% полиэстер (креп-трикотаж коралл и кружево) Блуза свободная, рукава и перед блузки выполнены из кружева  Длина блузки - 75 см, длина рукава от горловины - 45см";"56";"";"http://stile-n.ru/files/products/dscf3611.800x600.jpg?e81efd3efe557a2b02596b914df172bb";"http://stile-n.ru/files/products/dscf3611.340x450.jpg?924f3d57e72f9532b125f3f54c496403"
"1590";"RUB";"Платье 077-7 56-64рр";"http://stile-n.ru/products/plate-077-7-56-64rr";"состав 50% хлопок, 50% полиэстер (легкая ткань, не просвечивает) Платье отрезное по талии В центральном шве по талии - потайная молния, 50см Рукав свободный, со втречной складкой на манжете Длина платья - 106см, рукав - 30см";"56, 58, 60";"";"http://stile-n.ru/files/products/dscf1844.800x600.jpg?fcbc9166006c6aec6cbe7e7aee006046";"http://stile-n.ru/files/products/dscf1844.340x450.jpg?92eada9e6569e8fc50f767ecf0f44ef7"
"2200";"RUB";"Платье Татьяна-19 56-64рр";"http://stile-n.ru/products/plate-tatyana-19-56-64rr";"состав 100% полиэстер (трикотаж) верх двойной Платье на запах Длина платья 155см, рукав 30см";"56, 58, 60, 64";"";"http://stile-n.ru/files/products/imgp7801.800x600.jpg?b3a4397e2be089c13a9f720e904ccf29";"http://stile-n.ru/files/products/imgp7801.340x450.jpg?73f6ac87c78e7c26d4cdf7ffb122d0c3"
"1490";"RUB";"Платье 117-15  56-66рр, хлопок";"http://stile-n.ru/products/plate-117-15-56-66rr-hlopok";"состав 100% хлопок (хлопок-стрейч) Платья полуприлегающее, в центральном шве по спинке - потайная молния,50см Есть шлица Длина платья 112см, рукав 30см";"56";"";"http://stile-n.ru/files/products/imgp7606.800x600.jpg?af7215adad2fb72371e86866c853c9c2";"http://stile-n.ru/files/products/imgp7606.340x450.jpg?76b23ee8cf843f9b9a551454a38a4369"
"1390";"RUB";"Платье 117-16  56-66рр, жаккард";"http://stile-n.ru/products/plate-117-16-56-66rr-zhakkard-";"состав 100% хлопок (хлопок-стрейч) Платья полуприлегающее, в центральном шве по спинке - потайная молния,50см Есть шлица Длина платья 112см, рукав 30см";"56";"";"http://stile-n.ru/files/products/dscf1692.800x600.jpg?01ea9bcf6cb6caf5e6a15daf6ca72275";"http://stile-n.ru/files/products/dscf1692.340x450.jpg?b75cfab2151a3a7024dd790c2ce99266"
"1490";"RUB";"Платье 176-10 56-66рр";"http://stile-n.ru/products/plate-176-10-56-66rr";"состав 100% полиэстер (костюмная ткань, барби, облегченная) Платье свободное с карманами Длина платья 107см";"56-58";"";"http://stile-n.ru/files/products/dscf6798.800x600.jpg?f0fa8110eca8ae4c66e80f82125be9f8";"http://stile-n.ru/files/products/dscf6798.340x450.jpg?46eedc1491996947735e487b80e5c427"
"1450";"RUB";"Платье 140-1 56-64рр полоска";"http://stile-n.ru/products/plate-140-1-56-64rr-poloska";"состав 100% хлопок (хлопок) Платье свободное, расклешенное Рукав короткий, 30см Спинка на кокетке, со складкой Длина платья 108см";"56";"";"http://stile-n.ru/files/products/dscf8498.800x600.jpg?514d4ed6192acf7b71b1d07a4adb1f18";"http://stile-n.ru/files/products/dscf8498.340x450.jpg?4f7cd1249b0c08e70ce67b88669b4b59"
"1250";"RUB";"Платье 140-3 56-64рр";"http://stile-n.ru/products/plate-140-3-56-64rr";"состав 100% хлопок (хлопок) Платье свободное, расклешенное Рукав короткий, 30см Спинка на кокетке, со складкой Длина платья 108см Лента в стоимость платья не входит";"56, 58, 62, 64";"";"http://stile-n.ru/files/products/img_8587_8588.800x600.jpg?ef4575763aef610ad57dd68056290249";"http://stile-n.ru/files/products/img_8587_8588.340x450.jpg?fa0360822a30e86ec9586bafaa0e9f40"
"1270";"RUB";"Платье 024-5 54-64рр";"http://stile-n.ru/products/plate-024-5-54-64rr";"состав 30% вискоза, 70% полиэстер (трикотаж диор) Длина платья 108см, рукав 45см";"56, 58";"";"http://stile-n.ru/files/products/dscf8835.800x600.jpg?50d9f1f06c9fa50ec057a66208fa5c0b";"http://stile-n.ru/files/products/dscf8835.340x450.jpg?26cd38954c55f8f0da73d1ddac011878"
"1390";"RUB";"Платье 001-58 54-66рр";"http://stile-n.ru/products/plate-001-58-54-66rr";"состав  100% полиэстер (ниагара) Платье на резинке Длина платья 145см";"54";"";"http://stile-n.ru/files/products/dscf8690.800x600.jpg?cb7e8247fabba25c4a066cd39dd971fb";"http://stile-n.ru/files/products/dscf8690.340x450.jpg?9d66945dbaa4868f54a88cec5ed1b97f"
"1390";"RUB";"Платье 130-6 56-64рр";"http://stile-n.ru/products/plate-130-6-56-64rr";"состав 100% хлопок (жаккард) Платье прямое, с рельефами. В центральном шве по спинке потайная молния Длина рукава 30см Длина платья 108см";"58, 62";"";"http://stile-n.ru/files/products/dscf8199.800x600.jpg?d7570b7eb513042698ec22f118c8257f";"http://stile-n.ru/files/products/dscf8199.340x450.jpg?02c9f2449a965148c557ac0aaf223ecb"
"1490";"RUB";"Платье 130-3 54-66рр";"http://stile-n.ru/products/plate-130-3-54-66rr";"состав 100% хлопок (жаккард) Платье прямое, с рельефами Платье со шлицей По спинке в центральном шве потайная молния Длина платья 108см, рукав 47см";"58";"";"http://stile-n.ru/files/products/dscf6653.800x600.jpg?9fa45c67f82e8df7b1544fe356cb237e";"http://stile-n.ru/files/products/dscf6653.340x450.jpg?785b973fe1b6d76c4e8d0a941e19ee8a"
"1600";"RUB";"Платье 124-4 56-66рр";"http://stile-n.ru/products/plate-124-4-56-66rr-";"Состав: 100% полиестер (костюмная ткань, жаккард),замок в центральном шве по спинке, Длина изделия 107 см, длина рукава от горловины  37 см";"56";"";"http://stile-n.ru/files/products/DSCF0592.800x600.jpg?b95736c75b511f545090560203eebaeb";"http://stile-n.ru/files/products/DSCF0592.340x450.jpg?5bc6970d9347dd23b6436cce8a602982"
"1390";"RUB";"Платье 555-1 56-66рр";"http://stile-n.ru/products/plate-555-1-56-66rr-";"состав 30% вискоза, 70%полиэстер(трикотаж джерси) Платье свободное, с карманми Имитация застежки Длина платья - 106см";"58, 62, 64, 66";"";"http://stile-n.ru/files/products/DSCF2728.800x600.jpg?ca941c210c71cf5dd0bb956c8bd5c756";"http://stile-n.ru/files/products/DSCF2728.340x450.jpg?05dfd2967c72da76e46bb7aca1f62336"
"1190";"RUB";"Платье 176-4 56-66рр";"http://stile-n.ru/products/plate-176-4-56-66rr";"состав 100% полиэстер (облегченная костюмная ткань, цвет красный) Платье прямое, свободное. В боковых швах имеются карманы. Длина платья 105см Спинка имеет V-образный вырез";"56-58, 60-62";"";"http://stile-n.ru/files/products/DSCF1112_1.800x600.jpg?4d4ddf76124121350743aa677f9bb825";"http://stile-n.ru/files/products/DSCF1112_1.340x450.jpg?9f9c4df413be53dee311244441f59e79"
"1690";"RUB";"Платье 112-9 зеленое 56-66рр";"http://stile-n.ru/products/plate-112-9-zelenoe-56-66rr";"состав 100% полиэстер (креп-стрейч)  Длина платья - 120 см, длина юбки - 70см, длина рукав - 30см Платья с карманами, пояс на кулиске Верх платья выполнен ввиде рубашки (пуговки растегиваются)";"56, 64";"";"http://stile-n.ru/files/products/DMAT0163_1.800x600.jpg?8183bb2ea87011d65d328726ab93f6e1";"http://stile-n.ru/files/products/DMAT0163_1.340x450.jpg?2dc100fa8d876333c560043e76e84ca8"
"1790";"RUB";"Платье 131-22 56-70рр";"http://stile-n.ru/products/plate-131-22-56-70rr-";"состав 100% полиэстер (креп, не просвечивает) Платье на резинке, с подкладом, без пояса Длина платья  - 150 см";"60-62, 64-66";"";"http://stile-n.ru/files/products/DMAT0628.800x600.jpg?f3850556497e0369c37fadc2df86897a";"http://stile-n.ru/files/products/DMAT0628.340x450.jpg?1b427d0238e699a87c8a199c0d3df7ee"
"2200";"RUB";"Платье 131-26 56-70рр  беж.";"http://stile-n.ru/products/plate-131-26-56-70rr-bezh";"состав 100% полиэстер (креп, не просвечивает) Платье на резинке, с подкладом, без пояса Длина платья  - 150 см";"60-62";"";"http://stile-n.ru/files/products/DMAT0709.800x600.jpg?22250185f86ebf9260c09db8f79c8394";"http://stile-n.ru/files/products/DMAT0709.340x450.jpg?1079e05df48d53caa73e6dafb1df87a3"
"1190";"RUB";"Платье 110-5 52-66рр";"http://stile-n.ru/products/plate-110-5-52-66rr-";"состав 70% полиэстер, 30% вискоза (креп-плотный) Платье на кулиске, юбка на резинке, рукав реглан на резинке Платье с карманами, длина юбки у платья - 72см , общая длина платья - 118см, рукав реглан - 50см";"52-54";"";"http://stile-n.ru/files/products/DMAT0983.800x600.jpg?ec65a045a009a846fbec529da97d09ee";"http://stile-n.ru/files/products/DMAT0983.340x450.jpg?32b2c7266672dcab1d89555ed118c5e4"
"1290";"RUB";"Платье 126-3 56-64рр";"http://stile-n.ru/products/plate-126-3-56-64rr";"состав 30% вискоза, 70% полиэстер (креп плотный) Платье А-силуэта Длина платья - 115см, длина рукава от горловины - 37см Платье с поясом";"58, 60, 62";"";"http://stile-n.ru/files/products/DMAT1184.800x600.jpg?92407b08230e7a973ed9dd8142ecdc5f";"http://stile-n.ru/files/products/DMAT1184.340x450.jpg?9ad0cc86ca38abaea4b982de15137d9f"
